07:08:23 | INFO    | 🚀 ЗАПУСК | Модель: o4-mini | Вопросов: 482
07:08:23 | INFO    | 🌐 API: https://vedai.by/api/v1 | Temp: 0.3 | Tokens: 100
07:08:23 | INFO    | ----------------------------------------------------------------------
07:10:08 | INFO    | Q015 ❌ "Эпинефрин оказывает следующие действия на организм человека:..." → [1, 2, 3, 4, 5] (score: 0.0) [18.62с]
07:10:08 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 5], получено [1, 2, 3, 4, 5]
07:10:17 | INFO    | Q016 ✅ "К обязательным противошоковым мероприятиям относится применение:..." → [3, 4] (score: 1.0) [7.90с]
07:10:23 | INFO    | Q017 ❌ "При анафилактическом шоке эпинефрин можно вводить..." → [2, 4] (score: 0.0) [5.98с]
07:10:23 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 4], получено [2, 4]
07:12:08 | INFO    | Q018 ✅ "Абсолютные показания для назначения эпинефрина:..." → [1, 2, 3, 4, 5] (score: 1.0) [104.73с]
07:12:18 | INFO    | Q019 ✅ "Препаратом выбора для инфузионной терапии анафилаксии является:..." → [2] (score: 1.0) [9.39с]
07:12:26 | INFO    | Q020 ✅ "Показаниями к интубации трахеи при анафилаксии являются :..." → [2, 4] (score: 1.0) [7.44с]
07:12:26 | INFO    | 💾 Прогресс сохранён (#20)
07:12:32 | INFO    | Q021 ✅ "Для абдоминального варианта течения анафилактического шока характерно:..." → [4] (score: 1.0) [4.84с]
07:12:37 | INFO    | Q022 ✅ "Для церебрального варианта течения анафилактического шока характерно:..." → [5] (score: 1.0) [4.44с]
07:12:41 | INFO    | Q023 ✅ "Какое лекарственное средство необходимо ввести первым при анафилаксии?..." → [1] (score: 1.0) [3.95с]
07:12:45 | INFO    | Q024 ✅ "Для клиники анафилактического шока характерно:..." → [2] (score: 1.0) [3.83с]
07:12:50 | INFO    | Q025 ✅ "Мероприятия, проводимые при лечении анафилактического шока, начинаются с:..." → [5] (score: 1.0) [4.52с]
07:12:56 | INFO    | Q026 ✅ "К мерам профилактики лекарственного анафилактического шока относится:..." → [5] (score: 1.0) [5.47с]
07:13:00 | INFO    | Q027 ✅ "Лабораторный маркер, отражающий наличие анафилаксии:..." → [3] (score: 1.0) [2.86с]
07:13:05 | INFO    | Q028 ❌ "В качестве антагонистов Н1-рецепторов гистамина при шоке используют:..." → [1, 2, 3] (score: 0.0) [4.40с]
07:13:05 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3], получено [1, 2, 3]
07:13:09 | INFO    | Q029 ❌ "Анафилактический шок является следствием:..." → [1, 2, 4] (score: 0.0) [4.20с]
07:13:09 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4], получено [1, 2, 4]
07:13:15 | INFO    | Q030 ✅ "У пациента 32 лет, страдающего острым пиелонефритом, на введение цефтриаксона вн..." → [5] (score: 1.0) [5.10с]
07:13:15 | INFO    | 💾 Прогресс сохранён (#30)
07:13:18 | INFO    | Q031 ✅ "Пациента 34-х лет во время полевых работ пчела ужалила в шею, после чего он ощут..." → [2] (score: 1.0) [2.96с]
07:13:22 | INFO    | Q032 ✅ "Первое ведение адреналина при анафилаксии у взрослых, как правило, проводится:..." → [1] (score: 1.0) [3.15с]
07:13:33 | INFO    | Q033 ❌ "Анафилаксия является следствием:..." → [1, 3, 4] (score: 0.0) [10.03с]
07:13:33 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4], получено [1, 3, 4]
07:13:38 | INFO    | Q034 ❌ "После перенесенного анафилактического шока может развиться следующее осложнение:..." → [1] (score: 0.0) [4.85с]
07:13:38 | INFO    |       ⚠️ Ошибка: ожидалось [4], получено [1]
07:13:44 | INFO    | Q035 ✅ "Вариантами клинического течения анафилаксии являются:..." → [2, 3, 4, 5] (score: 1.0) [6.03с]
07:13:49 | INFO    | Q036 ❌ "Причинами смерти от анафилактического шока в остром периоде могут быть:..." → [1, 2] (score: 0.0) [4.33с]
07:13:49 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3], получено [1, 2]
07:13:58 | INFO    | Q037 ✅ "Основные жалобы при типичном варианте анафилактического шока:..." → [2, 3, 5] (score: 1.0) [8.12с]
07:14:02 | INFO    | Q038 ✅ "Анафилактический шок характеризуется:..." → [1, 2, 3] (score: 1.0) [3.53с]
07:14:06 | INFO    | Q039 ✅ "Чем меньше времени прошло от момента поступления аллергена в организм до первых ..." → [1] (score: 1.0) [3.47с]
07:14:09 | INFO    | Q040 ✅ "Спазм гладкой мускулатуры желудочно-кишечного тракта при анафилактическом шоке м..." → [1, 2, 3, 4] (score: 1.0) [2.93с]
07:14:09 | INFO    | 💾 Прогресс сохранён (#40)
07:16:00 | INFO    | Q041 ❌ "Поздние осложнения анафилактического шока:..." → [1, 4] (score: 0.0) [110.05с]
07:16:00 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3], получено [1, 4]
07:16:06 | INFO    | Q042 ✅ "Кожные проявления анафилактического шока:..." → [1, 2, 3, 5] (score: 1.0) [5.39с]
07:16:48 | INFO    | Q043 ❌ "Клинические проявления церебрального варианта анафилактического шока:..." → [2, 3, 4] (score: 0.0) [42.13с]
07:16:48 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3], получено [2, 3, 4]
07:16:54 | INFO    | Q044 ✅ "Клинические проявления анафилактического шока:..." → [1, 2, 3, 4, 6] (score: 1.0) [5.11с]
07:17:00 | INFO    | Q045 ✅ "Особенности острого злокачественного течения анафилактического шока:..." → [2, 3, 4] (score: 1.0) [5.18с]
07:17:04 | INFO    | Q046 ❌ "Лекарственные средства, наиболее часто вызывающие анафилактический шок:..." → [2, 3] (score: 0.0) [3.54с]
07:17:04 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 4], получено [2, 3]
07:17:07 | INFO    | Q047 ❌ "Госпитализация пациента при анафилактическом шоке необходима, если:..." → [3] (score: 0.0) [3.11с]
07:17:07 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [3]
07:17:12 | INFO    | Q048 ✅ "Течение анафилактического шока бывает:..." → [1, 2, 4, 5] (score: 1.0) [4.05с]
07:17:16 | INFO    | Q049 ❌ "Мероприятия I-ой очереди в лечении лекарственного анафилактического шока:..." → [1, 4, 5, 6] (score: 0.0) [3.69с]
07:17:16 | INFO    |       ⚠️ Ошибка: ожидалось [1, 3, 4, 5, 6], получено [1, 4, 5, 6]
07:17:22 | INFO    | Q050 ✅ "В аптечке для оказания помощи при анафилактическом шоке должны быть лекарственны..." → [2, 3, 4, 5] (score: 1.0) [5.13с]
07:17:22 | INFO    | 💾 Прогресс сохранён (#50)
07:17:33 | INFO    | Q051 ✅ "Какие ограничения устанавливаются для государственных должностных и приравненных..." → [1, 2, 3] (score: 1.0) [10.73с]
07:17:43 | INFO    | Q052 ✅ "К коррупционными правонарушениям не относится:..." → [1, 2] (score: 1.0) [9.40с]
07:17:47 | INFO    | Q053 ✅ "Относится ли требование предоставления безвозмездной (спонсорской) помощи к прав..." → [1] (score: 1.0) [3.68с]
07:17:56 | INFO    | Q054 ✅ "Что является предметом взятки:..." → [1, 2] (score: 1.0) [8.34с]
07:18:02 | INFO    | Q055 ✅ "К выгодам имущественного характера можно отнести:..." → [1, 2, 4] (score: 1.0) [5.45с]
07:18:07 | INFO    | Q056 ✅ "Наказание за взяточничество предусматривает:..." → [1] (score: 1.0) [4.85с]
07:18:11 | INFO    | Q057 ❌ "Меры по противодействию коррупции включают:..." → [1, 2, 3] (score: 0.0) [3.72с]
07:18:11 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3], получено [1, 2, 3]
07:18:16 | INFO    | Q058 ✅ "Виды ответственности при коррупционных правонарушениях..." → [2, 3, 4, 5] (score: 1.0) [4.30с]
07:18:24 | INFO    | Q059 ✅ "Кто является председателем комиссии по борьбе с коррупцией в организации?..." → [1] (score: 1.0) [7.16с]
07:18:28 | INFO    | Q060 ✅ "Когда сформировалась биоэтика?..." → [3] (score: 1.0) [3.96с]
07:18:28 | INFO    | 💾 Прогресс сохранён (#60)
07:18:34 | INFO    | Q061 ✅ "Какой международный биоэтический документ является элементом международного прав..." → [3] (score: 1.0) [5.31с]
07:18:38 | INFO    | Q062 ✅ "Выберите из перечисленных главные (основные) принципы биоэтики:..." → [1, 3, 4, 7] (score: 1.0) [3.16с]
07:18:45 | INFO    | Q063 ❌ "Выберите из перечисленных основные правила биоэтики:..." → [4, 5, 6] (score: 0.0) [6.82с]
07:18:45 | INFO    |       ⚠️ Ошибка: ожидалось [2, 4, 5], получено [4, 5, 6]
07:19:02 | INFO    | Q064 ❌ "Какие виды этических (биоэтических) комитетов (комиссий) существуют в Республике..." → [2, 3, 4, 5, 6] (score: 0.0) [16.61с]
07:19:02 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 4], получено [2, 3, 4, 5, 6]
07:19:08 | INFO    | Q065 ✅ "Биоэтика – это..." → [1] (score: 1.0) [5.40с]
07:19:12 | INFO    | Q066 ✅ "Основателем биоэтики считается..." → [6] (score: 1.0) [2.81с]
07:19:20 | INFO    | Q067 ❌ "К основным моделям взаимоотношений врача и пациента относят..." → [1, 2, 4, 5] (score: 0.0) [8.41с]
07:19:20 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 5, 6], получено [1, 2, 4, 5]
07:19:25 | INFO    | Q068 ✅ "Основной принцип гиппократовой модели медицинской этики..." → [1] (score: 1.0) [3.67с]
07:19:34 | INFO    | Q069 ✅ "Основной принцип медицинской этики Парацельса..." → [1] (score: 1.0) [9.25с]
07:19:40 | INFO    | Q070 ✅ "Патернализм (в медицине) это..." → [1] (score: 1.0) [4.94с]
07:19:40 | INFO    | 💾 Прогресс сохранён (#70)
07:19:46 | INFO    | Q071 ❌ "Какие вопросы должны быть оговорены при подписании документа об информированном ..." → [1, 2, 3] (score: 0.0) [5.60с]
07:19:46 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4], получено [1, 2, 3]
07:19:57 | INFO    | Q072 ❌ "Какие из нижеперечисленных правовых позиций посмертного забора органов для транс..." → [2, 3] (score: 0.0) [10.30с]
07:19:57 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3], получено [2, 3]
07:20:02 | INFO    | Q073 ✅ "Какая из нижеперечисленных правовых позиций посмертного забора органов для транс..." → [1] (score: 1.0) [4.33с]
07:20:07 | INFO    | Q074 ✅ "Эвтаназия (включая активную и пассивную) это..." → [1, 4] (score: 1.0) [5.21с]
07:20:17 | INFO    | Q075 ✅ "Согласно классической стратегии хосписного движения..." → [1] (score: 1.0) [9.41с]
07:20:22 | INFO    | Q076 ✅ "В соответствии с Законом о вспомогательных репродуктивных технологиях (ВРТ) Респ..." → [2, 3, 5] (score: 1.0) [4.50с]
07:20:29 | INFO    | Q077 ❌ "Социальными показаниями для искусственного прерывания беременности в срок не бол..." → [1, 2, 5, 7] (score: 0.0) [6.41с]
07:20:29 | INFO    |       ⚠️ Ошибка: ожидалось [5, 7], получено [1, 2, 5, 7]
07:20:35 | INFO    | Q078 ❌ "Перечень социальных показаний для искусственного прерывания беременности утвержд..." → [2] (score: 0.0) [4.98с]
07:20:35 | INFO    |       ⚠️ Ошибка: ожидалось [1], получено [2]
07:20:42 | INFO    | Q079 ❌ "Этические проблемы современной психиатрии связаны с..." → [1, 2, 3, 4] (score: 0.0) [7.00с]
07:20:42 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 4], получено [1, 2, 3, 4]
07:20:46 | INFO    | Q080 ✅ "Этические проблемы применения плацебо в исследовании связаны с..." → [2, 3] (score: 1.0) [3.75с]
07:20:46 | INFO    | 💾 Прогресс сохранён (#80)
07:23:06 | ERROR   | Q081 ❌ API ERROR: Таймаут запроса
07:23:10 | INFO    | Q082 ✅ "Необходимо ли перед началом проведения биомедицинского исследования(испытания) п..." → [3] (score: 1.0) [3.43с]
07:23:14 | INFO    | Q083 ✅ "Биоэтический принцип 3R (касающийся исследования на лабораторных животных) требу..." → [1, 2, 4] (score: 1.0) [3.63с]
07:23:18 | INFO    | Q084 ✅ "Имеет ли право дееспособный (автономный) пациент отозвать свое согласие на прове..." → [1] (score: 1.0) [3.62с]
07:23:22 | INFO    | Q085 ✅ "Имеет ли право дееспособный (автономный) участник исследований отозвать свое сог..." → [2] (score: 1.0) [3.11с]
07:23:31 | INFO    | Q086 ❌ "В соответствии с современными этико-правовыми нормами имеет ли право лечащий вра..." → [1] (score: 0.0) [9.18с]
07:23:31 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2], получено [1]
07:23:41 | INFO    | Q087 ✅ "Согласие на медицинское вмешательство/лечение/профилактические меры должно быть..." → [1, 4, 5] (score: 1.0) [8.82с]
07:23:50 | INFO    | Q088 ✅ "Согласие на простое медицинское вмешательство (ПМВ) в соответствии с Законом «О ..." → [1, 4] (score: 1.0) [8.62с]
07:23:53 | INFO    | Q089 ✅ "Форма согласия пациента на сложное медицинское вмешательство утверждена..." → [3] (score: 1.0) [3.22с]
07:23:58 | INFO    | Q090 ✅ "На территории Республики Беларусь осуществление эвтаназии..." → [3] (score: 1.0) [4.05с]
07:23:58 | INFO    | 💾 Прогресс сохранён (#90)
07:24:07 | INFO    | Q091 ✅ "В соответствии с Законом «О здравоохранении» близкие родственники – это..." → [2, 3, 4, 5, 7, 8, 9] (score: 1.0) [8.66с]
07:24:11 | INFO    | Q092 ✅ "Право на искусственное прерывание беременности относится к..." → [3] (score: 1.0) [3.32с]
07:24:15 | INFO    | Q093 ✅ "Идеология – это:..." → [3] (score: 1.0) [3.69с]
07:24:22 | INFO    | Q094 ❌ "Основные компоненты идеологии белорусского государства:..." → [1, 2, 3, 4, 6] (score: 0.0) [6.13с]
07:24:22 | INFO    |       ⚠️ Ошибка: ожидалось [1, 4, 5, 6], получено [1, 2, 3, 4, 6]
07:24:25 | INFO    | Q095 ✅ "Кто ввел термин «идеология»?..." → [6] (score: 1.0) [2.50с]
07:24:32 | INFO    | Q096 ✅ "На каком этапе развития в настоящее время находится идеология белорусского госуд..." → [1] (score: 1.0) [6.61с]
07:24:41 | INFO    | Q097 ✅ "В соответствии с Конституцией страны Республика Беларусь – это:..." → [2, 3, 4, 6] (score: 1.0) [8.33с]
07:24:49 | INFO    | Q098 ❌ "Демократия в Республике Беларусь осуществляется на основе:..." → [2] (score: 0.0) [7.84с]
07:24:49 | INFO    |       ⚠️ Ошибка: ожидалось [1], получено [2]
07:24:53 | INFO    | Q099 ✅ "Какое общественно-политическое течение придерживается следующих принципов – своб..." → [1] (score: 1.0) [3.08с]
07:24:56 | INFO    | Q100 ✅ "Какое общественно-политическое течение придерживается следующих принципов – прив..." → [2] (score: 1.0) [2.56с]
07:24:56 | INFO    | 💾 Прогресс сохранён (#100)
07:25:01 | INFO    | Q101 ✅ "Какое общественно-политическое течение придерживается принципов социальной справ..." → [3] (score: 1.0) [4.30с]
07:25:05 | INFO    | Q102 ✅ "Государственная власть в Республике Беларусь разделена на:..." → [2] (score: 1.0) [3.69с]
07:25:09 | INFO    | Q103 ✅ "Ветви государственной власти в Республике Беларусь делятся на:..." → [1] (score: 1.0) [3.73с]
07:25:13 | INFO    | Q104 ✅ "Законодательным органом Республики Беларусь является:..." → [3] (score: 1.0) [3.80с]
07:25:18 | INFO    | Q105 ✅ "Административно-территориальное деление Республики Беларусь определяется:..." → [1] (score: 1.0) [4.20с]
07:25:23 | INFO    | Q106 ✅ "Символами Республики Беларусь как суверенного государства являются:..." → [1, 2, 4] (score: 1.0) [4.39с]
07:25:27 | INFO    | Q107 ✅ "Выборы депутатов в Республике Беларусь в соответствии с Конституцией являются :..." → [4] (score: 1.0) [3.93с]
07:25:33 | INFO    | Q108 ✅ "Всебелорусское народное собрание в соответствии с Конституцией Республики Белару..." → [2] (score: 1.0) [4.81с]
07:25:52 | INFO    | Q109 ❌ "Компетенция, порядок формирования и деятельности Всебелорусского народного собра..." → [3] (score: 0.0) [18.44с]
07:25:52 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [3]
07:26:07 | INFO    | Q110 ✅ "Решения, принятые референдумом, могут быть изменены или отменены:..." → [2] (score: 1.0) [15.42с]
07:26:08 | INFO    | 💾 Прогресс сохранён (#110)
07:26:17 | INFO    | Q111 ✅ "Бесплатное лечение за счет государственных средств в порядке, установленном зако..." → [1] (score: 1.0) [9.32с]
07:26:25 | INFO    | Q112 ❌ "Приоритеты социально-экономического развития Республики Беларусь на 2021–2025 гг..." → [1, 2, 3, 4, 5] (score: 0.0) [7.45с]
07:26:25 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2, 3, 4], получено [1, 2, 3, 4, 5]
07:26:42 | INFO    | Q113 ❌ "Государственную политику в области здравоохранения определяет:..." → [5] (score: 0.0) [16.42с]
07:26:42 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [5]
07:26:55 | INFO    | Q114 ✅ "Целевой показатель ожидаемой продолжительности жизни населения Республики Белару..." → [1] (score: 1.0) [12.66с]
07:27:05 | INFO    | Q115 ✅ "Основные типы социально-экономического развития:..." → [1, 2, 3, 4] (score: 1.0) [8.89с]
07:27:10 | INFO    | Q116 ✅ "Особенности белоруской модели социально-экономического развития:..." → [3, 4, 5] (score: 1.0) [4.99с]
07:27:16 | INFO    | Q117 ✅ "Совокупность Целей устойчивого развития как отражение глобальных мировых преобра..." → [1] (score: 1.0) [5.10с]
07:27:21 | INFO    | Q118 ✅ "Цели устойчивого развития приняты:..." → [1] (score: 1.0) [4.34с]
07:27:29 | INFO    | Q119 ❌ "Стратегическим целями в развитии здравоохранения до 2035 года является:..." → [1, 2, 3, 5, 6] (score: 0.0) [7.90с]
07:27:29 | INFO    |       ⚠️ Ошибка: ожидалось [2, 3, 5], получено [1, 2, 3, 5, 6]
07:27:34 | INFO    | Q120 ❌ "Кто провозгласил, что идеология должна лежать в основе политики?..." → [3] (score: 0.0) [3.96с]
07:27:34 | INFO    |       ⚠️ Ошибка: ожидалось [1], получено [3]
07:27:34 | INFO    | 💾 Прогресс сохранён (#120)
07:27:37 | INFO    | Q121 ✅ "Какая идеология придерживается принципов тоталитаризма, пропагандой превосходств..." → [1] (score: 1.0) [2.94с]
07:27:46 | INFO    | Q122 ❌ "Назовите 2 компонента цели государственной программы «Здоровье народа и демограф..." → [2, 4] (score: 0.0) [8.95с]
07:27:46 | INFO    |       ⚠️ Ошибка: ожидалось [3, 4], получено [2, 4]
07:27:53 | INFO    | Q123 ❌ "В соответствии с Конституцией Республикой Беларусь реализуется политика..." → [3] (score: 0.0) [5.84с]
07:27:53 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [3]
07:27:57 | INFO    | Q124 ✅ "Гарантом Конституции в Республике Беларусь выступает..." → [3] (score: 1.0) [3.57с]
07:28:11 | INFO    | Q125 ❌ "Сколько раз в Конституцию Республики Беларусь вносились изменения..." → [1] (score: 0.0) [14.06с]
07:28:11 | INFO    |       ⚠️ Ошибка: ожидалось [3], получено [1]
07:28:17 | INFO    | Q126 ❌ "Норма о едином Дне голосования изначально внесена в Конституцию Республики Белар..." → [1] (score: 0.0) [4.93с]
07:28:17 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [1]
07:28:21 | INFO    | Q127 ✅ "Что изучает клиническая фармакология?..." → [2] (score: 1.0) [3.44с]
07:28:27 | INFO    | Q128 ✅ "В какое учреждение необходимо рапортовать о нежелательном эффекте ЛС?..." → [3] (score: 1.0) [5.15с]
07:28:31 | INFO    | Q129 ✅ "Что Вы понимаете под термином непатентованное международное название ЛС?..." → [2] (score: 1.0) [4.05с]
07:28:36 | INFO    | Q130 ❌ "Какое наименование ЛС следует указывать при выписывании рецепта?..." → [3] (score: 0.0) [4.06с]
07:28:36 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [3]
07:28:36 | INFO    | 💾 Прогресс сохранён (#130)
07:28:40 | INFO    | Q131 ✅ "Что обозначают буквенные сочетания SR, Лонг, ретард, стоящие после названия ЛС?..." → [3] (score: 1.0) [4.09с]
07:28:44 | INFO    | Q132 ✅ "Что Вы понимаете под термином этиотропная фармакотерапия?..." → [4] (score: 1.0) [3.68с]
07:28:49 | INFO    | Q133 ✅ "Что Вы понимаете под термином патогенетическая фармакотерапия?..." → [3] (score: 1.0) [4.11с]
07:28:52 | INFO    | Q134 ✅ "Что Вы понимаете под термином заместительная фармакотерапия?..." → [4] (score: 1.0) [2.46с]
07:28:56 | INFO    | Q135 ✅ "Что Вы понимаете под термином симптоматическая фармакотерапия?..." → [1] (score: 1.0) [3.49с]
07:28:59 | INFO    | Q136 ✅ "Что Вы понимаете под термином профилактическое применение ЛС?..." → [4] (score: 1.0) [2.80с]
07:29:04 | INFO    | Q137 ✅ "Что Вы понимаете термином паллиативная фармакотерапия?..." → [1] (score: 1.0) [4.58с]
07:29:09 | INFO    | Q138 ✅ "Какие пути введения ЛС относятся к энтеральным?..." → [4] (score: 1.0) [4.00с]
07:29:13 | INFO    | Q139 ✅ "Какие пути введения ЛС относятся к парентеральным?..." → [1] (score: 1.0) [4.06с]
07:29:20 | INFO    | Q140 ✅ "Какие факторы влияют на всасывание ЛС в ЖКТ?..." → [3] (score: 1.0) [6.02с]
07:29:20 | INFO    | 💾 Прогресс сохранён (#140)
07:29:24 | INFO    | Q141 ✅ "Что Вы понимаете под термином пресистемная элиминация?..." → [3] (score: 1.0) [3.81с]
07:29:28 | INFO    | Q142 ✅ "Что понимают под термином терапевтический мониторинг лекарств?..." → [3] (score: 1.0) [3.38с]
07:29:33 | INFO    | Q143 ✅ "Какой из перечисленных НПВС оказывает выраженное обезболивающее действие?..." → [3] (score: 1.0) [4.69с]
07:29:38 | INFO    | Q144 ❌ "Какой из перечисленных НПВС оказывает выраженное жаропонижающее действие?..." → [3] (score: 0.0) [4.42с]
07:29:38 | INFO    |       ⚠️ Ошибка: ожидалось [2], получено [3]
07:29:42 | INFO    | Q145 ✅ "Какие из препаратов относятся к гиполипидемическим ЛС?..." → [1, 3] (score: 1.0) [3.19с]
07:29:46 | INFO    | Q146 ✅ "Основным показанием к назначению блокаторов Н2-рецепторов является:..." → [5] (score: 1.0) [4.00с]
07:29:51 | INFO    | Q147 ✅ "Какое из перечисленных средств, используемых для лечения язвенной болезни желудк..." → [3] (score: 1.0) [4.39с]
07:29:56 | INFO    | Q148 ✅ "Какое из антацидных, обволакивающих и абсорбирующих ЛС оказывает системное дейст..." → [4] (score: 1.0) [3.78с]
07:30:00 | INFO    | Q149 ✅ "Отметить антибиотики широкого спектра действия из группы пенициллинов:..." → [2, 4] (score: 1.0) [3.54с]
07:30:04 | INFO    | Q150 ✅ "Укажите препарат длительного действия из группы тетрациклинов с биодоступностью ..." → [4] (score: 1.0) [3.98с]
07:30:04 | INFO    | 💾 Прогресс сохранён (#150)
07:30:09 | INFO    | Q151 ✅ "Отметить препарат, обладающий наиболее широким спектром противовирусного действи..." → [4] (score: 1.0) [4.55с]
07:30:13 | INFO    | Q152 ✅ "Антибиотики группы пенициллинов наиболее часто вызывают:..." → [3] (score: 1.0) [3.37с]
07:30:18 | INFO    | Q153 ✅ "Укажите механизм действия фторхинолонов:..." → [2] (score: 1.0) [4.01с]
07:30:21 | INFO    | Q154 ✅ "Какие антибиотики наиболее часто вызывают ото- и нефротоксичность?..." → [2] (score: 1.0) [3.17с]
07:30:26 | INFO    | Q155 ✅ "Какой из антибиотиков наиболее часто вызывает псевдомембранозный колит?..." → [4] (score: 1.0) [3.75с]
07:30:33 | INFO    | Q156 ❌ "Какие из ингибиторов АПФ оказывают гипотензивное действие при сублингвальном при..." → [1] (score: 0.0) [7.36с]
07:30:33 | INFO    |       ⚠️ Ошибка: ожидалось [1, 4], получено [1]
07:30:37 | INFO    | Q157 ✅ "Какой из ингаляторных бронхолитиков купирует приступ бронхиальной астмы?..." → [4] (score: 1.0) [2.64с]
07:30:40 | INFO    | Q158 ✅ "Какой антиангинальный препарат купирует приступ стенокардии?..." → [2] (score: 1.0) [3.23с]
07:30:45 | INFO    | Q159 ✅ "Укажите антибиотик малоактивный в отношении пневмококка:..." → [3] (score: 1.0) [3.78с]
07:30:51 | INFO    | Q160 ✅ "Какой местный антимикотик разрешен к применению беременным и кормящим?..." → [1] (score: 1.0) [5.95с]
07:30:51 | INFO    | 💾 Прогресс сохранён (#160)
07:30:57 | INFO    | Q161 ✅ "Показания к применению пирантела:..." → [2, 4] (score: 1.0) [5.13с]
07:31:04 | INFO    | Q162 ❌ "При системных микозах эффективны:..." → [1, 2, 4] (score: 0.0) [6.74с]
07:31:04 | INFO    |       ⚠️ Ошибка: ожидалось [1, 2], получено [1, 2, 4]
07:31:09 | INFO    | Q163 ✅ "Биодоступность:..." → [3] (score: 1.0) [4.25с]
07:31:14 | INFO    | Q164 ✅ "Какое из следующих гипотензивных ЛС действует путем блокады периферических α1-ад..." → [3] (score: 1.0) [4.43с]
